client_id,created_at,departureDate,departureTime,destination,destination_coordinates_lat,destination_coordinates_lng,pickup,pickup_coordinates_lat,pickup_coordinates_lng,returnDate,state,timestamp,trip_id,departure_datetime,departure_hour,departure_minute,departure_time_minutes,departure_day,departure_month,departure_dayofweek,direction
u30qxonu5qWwnaXS0scKCZW8TmoW,2025-10-14T11:02:02.308459+07:00,14/10/2025,12:30,Van Don Ferry Terminal,20.71550448309987,106.78411135497085,Hanoi - Luong Yen Station,21.22735849016105,105.68667375443162,,Completed,1760414522308,,2025-10-14 12:30:00,12,30,750,14,10,1,Hanoi_to_QuangNinh
4jK83WofNSmxFJTHf88uuwLaSQ3y,2025-12-17T15:50:18.714245+07:00,17/12/2025,07:00,Mong Cai Bus Station,20.91046288445085,107.07576357625712,Hanoi - Long Bien Station,20.95273452371237,106.00723165633111,,Completed,1765961418714,,2025-12-17 07:00:00,7,0,420,17,12,2,Hanoi_to_QuangNinh
UJbLjQfvB17u2prvZCaD7sHkjotm,2025-12-20T06:26:14.156400+07:00,20/12/2025,14:15,Van Don Ferry Terminal,20.93805123550296,106.99960383458712,Hanoi - Luong Yen Station,20.86632056368536,105.54384033060404,,Completed,1766186774156,,2025-12-20 14:15:00,14,15,855,20,12,5,Hanoi_to_QuangNinh
yC2piXmV4cQvr7k74iU2t4qiY4Yz,2025-12-07T09:18:38.496088+07:00,07/12/2025,12:45,Uong Bi Bus Station,21.12915311712954,107.16291618229472,Hanoi - Gia Lam Station,20.95340340746253,105.64077754431266,,Completed,1765073918496,,2025-12-07 12:45:00,12,45,765,7,12,6,Hanoi_to_QuangNinh
NxTxCgXGLK77msBjxX6dryq5DR6a,2025-11-13T04:16:02.476156+07:00,13/11/2025,07:45,Ha Long - Tuan Chau Port,20.8860307732626,107.05493950604574,Hanoi - Long Bien Station,21.28068767466809,105.5600120615714,,Completed,1762982162476,,2025-11-13 07:45:00,7,45,465,13,11,3,Hanoi_to_QuangNinh
rkLpbwDEfnc3gerrK1AU00G1JdNT,2025-11-01T08:37:47.649140+07:00,01/11/2025,17:15,Van Don Ferry Terminal,20.83856452955191,106.6605325164154,Hanoi - Luong Yen Station,20.95713445947623,105.90985782171914,,Completed,1761961067649,,2025-11-01 17:15:00,17,15,1035,1,11,5,Hanoi_to_QuangNinh
nhv4oGbLtJavMUnMHte1sBem7ixh,2025-12-08T21:46:22.380012+07:00,08/12/2025,10:30,Cam Pha Bus Station,21.13874604888584,106.67267674191976,Hanoi - Luong Yen Station,20.8452199967299,106.00135254014327,,Completed,1765205182380,,2025-12-08 10:30:00,10,30,630,8,12,0,Hanoi_to_QuangNinh
MCork7ecnXRx9wqhFHAB0njp1hct,2025-11-30T06:20:41.676493+07:00,30/11/2025,05:15,Van Don Ferry Terminal,20.90816531661692,106.53273717175868,Hanoi - Giap Bat Station,21.16420453779582,105.72607423851012,,Completed,1764458441676,,2025-11-30 05:15:00,5,15,315,30,11,6,Hanoi_to_QuangNinh
sXDbxMATmvSJXosqc402g57gXACz,2025-11-13T05:42:02.783745+07:00,13/11/2025,04:15,Ha Long - Bai Chay Station,20.72181657314051,106.70053076874014,Hanoi - Gia Lam Station,20.99838916431718,105.65738253112713,,Completed,1762987322783,,2025-11-13 04:15:00,4,15,255,13,11,3,Hanoi_to_QuangNinh
gYF2M7zhuLZYrWxudWHeVzhJxc4C,2025-10-08T09:36:38.852998+07:00,08/10/2025,11:00,Van Don Ferry Terminal,20.65349444978754,106.60468895975634,Hanoi - Yen Nghia Station,20.92768787914242,105.82066664507217,,Completed,1759890998852,,2025-10-08 11:00:00,11,0,660,8,10,2,Hanoi_to_QuangNinh
mkUUfK7swwnVB5wZZfdFb8omh6Hd,2025-12-11T04:03:10.958248+07:00,11/12/2025,04:30,Ha Long - Tuan Chau Port,20.60669016820106,106.5567157203246,Hanoi - Giap Bat Station,21.13491513884035,105.60506835832476,,Completed,1765400590958,,2025-12-11 04:30:00,4,30,270,11,12,3,Hanoi_to_QuangNinh
aWhniNgGhvbPUWKd61Cwd8xSWA5E,2025-12-25T15:37:05.126220+07:00,25/12/2025,08:00,Ha Long - Bai Chay Station,20.84950712467485,106.41949031197908,Hanoi - Giap Bat Station,21.29589346906684,105.8618124707762,,Completed,1766651825126,,2025-12-25 08:00:00,8,0,480,25,12,3,Hanoi_to_QuangNinh
fBXQQaXaKuzwDDHGBm5eWQChAzv1,2025-10-23T09:22:06.883729+07:00,23/10/2025,07:45,Uong Bi Bus Station,20.63383273101109,107.0059211999606,Hanoi - Gia Lam Station,21.07731380435033,105.85977311047576,,Completed,1761186126883,,2025-10-23 07:45:00,7,45,465,23,10,3,Hanoi_to_QuangNinh
4cuXkyqQCY4unwhuhvdDrsX6ZNkS,2025-12-02T08:04:04.134286+07:00,02/12/2025,15:45,Mong Cai Bus Station,20.83260336545377,107.16487214353693,Hanoi - Gia Lam Station,20.7459308978219,105.5614324027488,,Completed,1764637444134,,2025-12-02 15:45:00,15,45,945,2,12,1,Hanoi_to_QuangNinh
6yxaCJe4myBz06UcZmu41eNDcVKT,2025-10-18T05:11:42.218838+07:00,18/10/2025,11:00,Van Don Ferry Terminal,20.96769565135248,106.6784699417462,Hanoi - My Dinh Bus Station,20.74344734552661,105.98750574918527,,Completed,1760739102218,,2025-10-18 11:00:00,11,0,660,18,10,5,Hanoi_to_QuangNinh
ArPAAVLaNzeF7dhGX9YM3oR9CF7J,2025-10-17T06:34:38.398710+07:00,17/10/2025,18:30,Van Don Ferry Terminal,21.173579568511,106.7243133988188,Hanoi - Luong Yen Station,21.09028156482086,106.07555263755448,,Completed,1760657678398,,2025-10-17 18:30:00,18,30,1110,17,10,4,Hanoi_to_QuangNinh
faproDvtmWzSuFffYk31j3jG3TUC,2025-12-27T14:27:42.294535+07:00,27/12/2025,18:00,Cam Pha Bus Station,21.02166177034471,107.30217386289856,Hanoi - Luong Yen Station,20.93040134981322,105.73003669075186,,Completed,1766820462294,,2025-12-27 18:00:00,18,0,1080,27,12,5,Hanoi_to_QuangNinh
VH6pRA9NppXvWx9rHtXbsdqfpauG,2025-12-24T06:03:49.070107+07:00,24/12/2025,15:45,Ha Long - Tuan Chau Port,20.77695502747967,106.868360166602,Hanoi - Giap Bat Station,20.90451846174935,105.79347237312628,,Completed,1766531029070,,2025-12-24 15:45:00,15,45,945,24,12,2,Hanoi_to_QuangNinh
u30qxonu5qWwnaXS0scKCZW8TmoW,2025-12-31T18:26:49.717342+07:00,31/12/2025,17:15,Van Don Ferry Terminal,20.82791673222042,106.86511064557676,Hanoi - Giap Bat Station,20.94542419831914,105.68880893213355,,Completed,1767180409717,,2025-12-31 17:15:00,17,15,1035,31,12,2,Hanoi_to_QuangNinh
4YsY0BBigWuVeW9Hhfnq2LKojPdq,2025-10-16T14:17:34.829468+07:00,16/10/2025,07:15,Ha Long - Tuan Chau Port,20.65456453842728,106.77400625913832,Hanoi - Yen Nghia Station,20.97948939171836,105.853339795193,,Completed,1760599054829,,2025-10-16 07:15:00,7,15,435,16,10,3,Hanoi_to_QuangNinh
Ek9onC2PPLEJxdwbicoL7Lf4FQjN,2025-12-09T13:18:23.927430+07:00,09/12/2025,16:30,Van Don Ferry Terminal,21.06003688864827,106.63517705498867,Hanoi - Gia Lam Station,20.76650198225405,106.0412494506771,,Completed,1765261103927,,2025-12-09 16:30:00,16,30,990,9,12,1,Hanoi_to_QuangNinh
D0BoGe0DNz2pKhNQCZeCNCVjigev,2025-12-13T16:00:21.656713+07:00,13/12/2025,05:00,Uong Bi Bus Station,20.8413532557198,106.74878598205788,Hanoi - Gia Lam Station,21.27085173036131,105.79472538725348,,Completed,1765616421656,,2025-12-13 05:00:00,5,0,300,13,12,5,Hanoi_to_QuangNinh
EkAVy15vTEjd3E93QssSC94dqrWd,2025-10-22T18:36:19.461384+07:00,22/10/2025,17:00,Van Don Ferry Terminal,20.85553482016638,106.93690630337798,Hanoi - Long Bien Station,20.87949295235329,105.67644417735733,,Completed,1761132979461,,2025-10-22 17:00:00,17,0,1020,22,10,2,Hanoi_to_QuangNinh
PkKpqRJGWhG64xEaSqVsHYg9hHmj,2025-11-13T19:17:44.472487+07:00,13/11/2025,23:00,Cam Pha Bus Station,21.05063496592453,107.46933579054428,Hanoi - Yen Nghia Station,20.92094613025535,105.638363227324,,Completed,1763036264472,,2025-11-13 23:00:00,23,0,1380,13,11,3,Hanoi_to_QuangNinh
4jK83WofNSmxFJTHf88uuwLaSQ3y,2025-10-14T18:31:53.094132+07:00,14/10/2025,11:15,Ha Long - Bai Chay Station,21.1768096768097,106.46666782839708,Hanoi - Luong Yen Station,21.13547945447726,105.73654766963904,,Completed,1760441513094,,2025-10-14 11:15:00,11,15,675,14,10,1,Hanoi_to_QuangNinh
Ky86bwZ1Qm4TX6NZYfrfm2g81uoV,2026-01-02T01:31:26.349127+07:00,02/01/2026,05:00,Van Don Ferry Terminal,20.74027136774261,107.00550960659956,Hanoi - Gia Lam Station,20.91460138224064,105.54192130259882,,Completed,1767292286349,,2026-01-02 05:00:00,5,0,300,2,1,4,Hanoi_to_QuangNinh
0bYyoVdBWYF3riQDB5rCeEV3aW6Z,2025-12-18T21:02:43.747183+07:00,18/12/2025,04:15,Cam Pha Bus Station,20.89244648246057,106.86750567251394,Hanoi - My Dinh Bus Station,21.16407338199942,105.7538011870673,,Completed,1766066563747,,2025-12-18 04:15:00,4,15,255,18,12,3,Hanoi_to_QuangNinh
k68sYWhXcdAyZZzUsjN95x7tvu9w,2026-01-02T16:30:30.633733+07:00,02/01/2026,10:30,Mong Cai Bus Station,21.07063005064126,107.40973839735211,Hanoi - Giap Bat Station,20.93171339408704,105.73883268360356,,Completed,1767346230633,,2026-01-02 10:30:00,10,30,630,2,1,4,Hanoi_to_QuangNinh
VH6pRA9NppXvWx9rHtXbsdqfpauG,2025-12-14T11:33:02.726606+07:00,14/12/2025,16:00,Cam Pha Bus Station,21.08290122160443,107.06240248645246,Hanoi - Long Bien Station,20.98746479323965,105.64574650238248,,Completed,1765686782726,,2025-12-14 16:00:00,16,0,960,14,12,6,Hanoi_to_QuangNinh
rY8v3ctuvhnoZrGfnTdURJHxCh3f,2025-12-15T04:06:00.886186+07:00,15/12/2025,23:00,Uong Bi Bus Station,20.64243657663424,107.32733304756611,Hanoi - Gia Lam Station,20.77416828773541,105.6219879116058,,Completed,1765746360886,,2025-12-15 23:00:00,23,0,1380,15,12,0,Hanoi_to_QuangNinh
u9AgXaioaYFcxVkDhmjMCt7RndL2,2025-11-11T15:29:55.687027+07:00,11/11/2025,21:30,Ha Long - Tuan Chau Port,20.79305162576159,106.48057287217529,Hanoi - Giap Bat Station,21.13496232701332,105.86901966113749,,Completed,1762849795687,,2025-11-11 21:30:00,21,30,1290,11,11,1,Hanoi_to_QuangNinh
TyfTGXUhgtNPrNfUztzQdtau3NA3,2025-10-11T07:58:32.561825+07:00,11/10/2025,20:45,Van Don Ferry Terminal,20.91279520263408,106.71913254044364,Hanoi - Gia Lam Station,21.11827390196776,105.68326510961953,,Completed,1760144312561,,2025-10-11 20:45:00,20,45,1245,11,10,5,Hanoi_to_QuangNinh
bAMbFqZbzmvAymAED7BwCrWrJBBh,2025-10-27T20:44:11.004653+07:00,27/10/2025,16:30,Ha Long - Bai Chay Station,21.067596905464,107.33380468899342,Hanoi - Long Bien Station,21.19200228920337,106.04927480025846,,Completed,1761572651004,,2025-10-27 16:30:00,16,30,990,27,10,0,Hanoi_to_QuangNinh
cK8WKwiCgADGYo5wv33SXzBLiN63,2025-12-12T04:58:05.752884+07:00,12/12/2025,06:15,Ha Long - Bai Chay Station,20.71965043079246,106.72897339805932,Hanoi - Giap Bat Station,21.07781255828652,105.87964632357604,,Completed,1765490285752,,2025-12-12 06:15:00,6,15,375,12,12,4,Hanoi_to_QuangNinh
yvrchDkkxhiXNEb8MS0V7jfEheSj,2025-10-11T17:12:23.582983+07:00,11/10/2025,11:15,Cam Pha Bus Station,20.96217192789002,106.90242736062446,Hanoi - Giap Bat Station,21.13639982558245,105.76993138412952,,Completed,1760177543582,,2025-10-11 11:15:00,11,15,675,11,10,5,Hanoi_to_QuangNinh
fPpuLwVFncwjuomJGBTcCMmxiQ9g,2025-12-27T12:42:06.293505+07:00,27/12/2025,19:00,Van Don Ferry Terminal,21.10078112908613,106.59651717598048,Hanoi - Long Bien Station,20.78528281880633,105.53495523153126,,Completed,1766814126293,,2025-12-27 19:00:00,19,0,1140,27,12,5,Hanoi_to_QuangNinh
QGTN3ou53ZTxbzHiDxezYaekH9hK,2025-12-22T00:36:30.026119+07:00,22/12/2025,09:15,Ha Long - Tuan Chau Port,21.17904856578193,106.81242067481818,Hanoi - Luong Yen Station,20.99304994706477,105.6801445147059,,Completed,1766338590026,,2025-12-22 09:15:00,9,15,555,22,12,0,Hanoi_to_QuangNinh
D0BoGe0DNz2pKhNQCZeCNCVjigev,2025-11-17T16:46:41.892460+07:00,17/11/2025,23:00,Ha Long - Tuan Chau Port,20.97379258136142,106.42271785341158,Hanoi - Long Bien Station,20.74454737784171,105.69157796561356,,Completed,1763372801892,,2025-11-17 23:00:00,23,0,1380,17,11,0,Hanoi_to_QuangNinh
EJAqjVKcSBepUKarrAeoHGQ4We2E,2025-11-07T09:15:18.021571+07:00,07/11/2025,06:15,Mong Cai Bus Station,20.86384297374416,106.56553818058656,Hanoi - Gia Lam Station,20.84246823421616,105.7808824104544,,Completed,1762481718021,,2025-11-07 06:15:00,6,15,375,7,11,4,Hanoi_to_QuangNinh
u9AgXaioaYFcxVkDhmjMCt7RndL2,2025-10-10T16:40:07.679296+07:00,10/10/2025,11:15,Ha Long - Bai Chay Station,21.08617051801283,106.4460192183803,Hanoi - My Dinh Bus Station,21.05602412962894,106.02576037595988,,Completed,1760089207679,,2025-10-10 11:15:00,11,15,675,10,10,4,Hanoi_to_QuangNinh
x8EpX4s0vqcE9AEDHnw94Xw8USVa,2025-12-29T16:53:17.780424+07:00,29/12/2025,13:00,Ha Long - Tuan Chau Port,20.62848276876374,107.34075164335532,Hanoi - Gia Lam Station,20.78178457318839,105.96620953444848,,Completed,1767001997780,,2025-12-29 13:00:00,13,0,780,29,12,0,Hanoi_to_QuangNinh
uHaSosgZNNzMZgE9rpJqU22kDmY5,2025-10-17T17:21:02.457178+07:00,17/10/2025,21:30,Van Don Ferry Terminal,20.70003199679493,107.31738156496516,Hanoi - My Dinh Bus Station,21.0091551225116,105.80830446797142,,Completed,1760696462457,,2025-10-17 21:30:00,21,30,1290,17,10,4,Hanoi_to_QuangNinh
WH8UkHAHP2RE21ZdCSzuBmw4N8fi,2025-10-10T20:27:40.447753+07:00,10/10/2025,15:00,Mong Cai Bus Station,21.09799139113396,107.0799733852116,Hanoi - Gia Lam Station,20.91749538907821,105.91812534473858,,Completed,1760102860447,,2025-10-10 15:00:00,15,0,900,10,10,4,Hanoi_to_QuangNinh
fBXQQaXaKuzwDDHGBm5eWQChAzv1,2025-11-02T08:10:49.888173+07:00,02/11/2025,04:00,Mong Cai Bus Station,20.61675280956047,106.85609508580497,Hanoi - Giap Bat Station,21.22989198174269,106.08532246551978,,Completed,1762045849888,,2025-11-02 04:00:00,4,0,240,2,11,6,Hanoi_to_QuangNinh
wW0Af90EPZRxVn1Ra2kbQbyyfw8k,2025-10-26T16:11:21.781730+07:00,26/10/2025,12:30,Mong Cai Bus Station,21.00963650638808,106.87701917784794,Hanoi - My Dinh Bus Station,20.86487627318989,105.63105391245588,,Completed,1761469881781,,2025-10-26 12:30:00,12,30,750,26,10,6,Hanoi_to_QuangNinh
JmrWSCGwW8cfMG6d5HE5MuG1xH89,2025-12-20T18:28:36.050408+07:00,20/12/2025,20:00,Ha Long - Bai Chay Station,20.98553314016806,106.42450760839006,Hanoi - Giap Bat Station,20.73578535312287,105.91986303021166,,Completed,1766230116050,,2025-12-20 20:00:00,20,0,1200,20,12,5,Hanoi_to_QuangNinh
LsETPAUqsCgSE7vxkLmrjokRh3Dk,2025-12-30T08:22:12.313109+07:00,30/12/2025,04:30,Ha Long - Bai Chay Station,20.98560560293857,106.60774782350065,Hanoi - Yen Nghia Station,21.05793532218074,105.9484269616237,,Completed,1767057732313,,2025-12-30 04:30:00,4,30,270,30,12,1,Hanoi_to_QuangNinh
4EUWLSSEAc6880ScADGRBVHGumn5,2026-01-02T19:30:56.074727+07:00,02/01/2026,10:45,Uong Bi Bus Station,21.11786231410317,107.01485480173784,Hanoi - Gia Lam Station,20.98604669867749,106.06991380023676,,Completed,1767357056074,,2026-01-02 10:45:00,10,45,645,2,1,4,Hanoi_to_QuangNinh
ajQAcjdaq89Z52RmoaY6y66BGRPM,2025-12-27T11:07:05.176332+07:00,27/12/2025,07:30,Van Don Ferry Terminal,21.08625220430503,106.75524823802078,Hanoi - Yen Nghia Station,20.77435451069637,105.58877275079952,,Completed,1766808425176,,2025-12-27 07:30:00,7,30,450,27,12,5,Hanoi_to_QuangNinh
o96bHq5vWNDp5XZKH7sG0F0Hcihv,2025-11-16T03:03:54.784806+07:00,16/11/2025,08:45,Van Don Ferry Terminal,20.60515730476032,107.14031270682004,Hanoi - Gia Lam Station,20.85495767208345,105.90416887307428,,Completed,1763237034784,,2025-11-16 08:45:00,8,45,525,16,11,6,Hanoi_to_QuangNinh
z96TQRrZEcXmZCp6msckB0GWSPGa,2025-11-19T05:37:34.774753+07:00,19/11/2025,11:15,Mong Cai Bus Station,20.63389724707373,106.4551552428043,Hanoi - Giap Bat Station,20.73641781805042,105.6858657254188,,Completed,1763505454774,,2025-11-19 11:15:00,11,15,675,19,11,2,Hanoi_to_QuangNinh
Ti4xbVPoD3c6Exxstiuk05VgqF5i,2026-01-03T02:04:10.951074+07:00,03/01/2026,18:45,Cam Pha Bus Station,21.1468332479431,106.56664379610676,Hanoi - My Dinh Bus Station,20.86423989903747,105.54319329568231,,Completed,1767380650951,,2026-01-03 18:45:00,18,45,1125,3,1,5,Hanoi_to_QuangNinh
kypn0whS0WwRx72y51XmF5NyTMFf,2025-11-18T06:07:12.252742+07:00,18/11/2025,10:30,Ha Long - Bai Chay Station,20.94846236288227,106.95089035834108,Hanoi - Luong Yen Station,20.90794337614491,105.90264590179991,,Completed,1763420832252,,2025-11-18 10:30:00,10,30,630,18,11,1,Hanoi_to_QuangNinh
1pYYCVPp07h76SVAKYLGndCgdRk9,2025-11-30T15:06:45.352205+07:00,30/11/2025,10:15,Mong Cai Bus Station,20.92547808313405,106.7936314855947,Hanoi - Yen Nghia Station,20.75840439730073,105.61600101858691,,Completed,1764490005352,,2025-11-30 10:15:00,10,15,615,30,11,6,Hanoi_to_QuangNinh
UJbLjQfvB17u2prvZCaD7sHkjotm,2025-11-10T04:21:11.099976+07:00,10/11/2025,13:00,Ha Long - Tuan Chau Port,21.03781787336391,107.3802564764021,Hanoi - Giap Bat Station,20.70023540601234,105.5118462898191,,Completed,1762723271099,,2025-11-10 13:00:00,13,0,780,10,11,0,Hanoi_to_QuangNinh
VXySnu4Jmtyr2897SvWJJLsXBrSQ,2026-01-03T02:30:34.418798+07:00,03/01/2026,21:45,Van Don Ferry Terminal,21.01230803355284,106.77331645880304,Hanoi - My Dinh Bus Station,20.7730143970229,105.68898467469776,,Completed,1767382234418,,2026-01-03 21:45:00,21,45,1305,3,1,5,Hanoi_to_QuangNinh
BJsjP17j8JLt5MaTdkc6FaVMYMSf,2025-11-06T03:19:37.724122+07:00,06/11/2025,11:15,Uong Bi Bus Station,20.95639828121348,107.1658519603374,Hanoi - Giap Bat Station,21.18026096423337,106.02409927615028,,Completed,1762373977724,,2025-11-06 11:15:00,11,15,675,6,11,3,Hanoi_to_QuangNinh
XVm4R1SUhTVtYFp8nW82x6ZqrNyp,2025-11-11T15:39:15.113604+07:00,11/11/2025,11:45,Cam Pha Bus Station,20.94982480443311,106.89264031782244,Hanoi - My Dinh Bus Station,20.9555278896045,106.06756297459488,,Completed,1762850355113,,2025-11-11 11:45:00,11,45,705,11,11,1,Hanoi_to_QuangNinh
eAVHWHf9kD3GQQyrKX6MaoZ7ydxN,2025-12-23T05:15:39.588053+07:00,23/12/2025,14:00,Uong Bi Bus Station,20.77493132482681,106.77923960342116,Hanoi - Long Bien Station,21.07509981308866,106.00715388853908,,Completed,1766441739588,,2025-12-23 14:00:00,14,0,840,23,12,1,Hanoi_to_QuangNinh
MCork7ecnXRx9wqhFHAB0njp1hct,2025-12-31T17:23:22.936215+07:00,31/12/2025,08:45,Mong Cai Bus Station,21.02726284801371,106.42398843168988,Hanoi - Long Bien Station,21.18514624002606,105.8002522000731,,Completed,1767176602936,,2025-12-31 08:45:00,8,45,525,31,12,2,Hanoi_to_QuangNinh
021vVgEVfNJQFLzTZJ08m79hgHQM,2025-11-01T11:30:00.798705+07:00,01/11/2025,06:00,Ha Long - Bai Chay Station,21.00823419121554,107.18586990183508,Hanoi - Luong Yen Station,20.8343947462503,105.60046984987204,,Completed,1761971400798,,2025-11-01 06:00:00,6,0,360,1,11,5,Hanoi_to_QuangNinh
TuuJLXGWK8EbsXgbey1Yt2KcBZmu,2025-11-10T21:28:37.046550+07:00,10/11/2025,18:15,Ha Long - Bai Chay Station,20.72293648132286,107.15666095864847,Hanoi - My Dinh Bus Station,20.8159314175483,105.8037917707577,,Completed,1762784917046,,2025-11-10 18:15:00,18,15,1095,10,11,0,Hanoi_to_QuangNinh
4QwKmJX3Bhuy1DFScZecEJ8dYvJS,2025-10-27T22:49:28.576134+07:00,27/10/2025,04:00,Uong Bi Bus Station,21.06931853942585,107.3160596883108,Hanoi - Long Bien Station,20.98294899295393,106.04294420087568,,Completed,1761580168576,,2025-10-27 04:00:00,4,0,240,27,10,0,Hanoi_to_QuangNinh
Xai7GzwdME9BSiHDR9W3MUgieZNC,2025-12-04T22:31:43.607442+07:00,04/12/2025,15:15,Mong Cai Bus Station,20.69596659692618,106.81889128349567,Hanoi - Yen Nghia Station,21.11212909762077,105.74763487102564,,Completed,1764862303607,,2025-12-04 15:15:00,15,15,915,4,12,3,Hanoi_to_QuangNinh
MCork7ecnXRx9wqhFHAB0njp1hct,2025-11-26T11:38:49.530926+07:00,26/11/2025,19:15,Mong Cai Bus Station,20.60876770734376,107.3445909797861,Hanoi - Luong Yen Station,20.89990880456195,106.08464070595684,,Completed,1764131929530,,2025-11-26 19:15:00,19,15,1155,26,11,2,Hanoi_to_QuangNinh
b25BCF8LFMrDvaa8dHK4AsWX9nr0,2025-12-25T21:01:27.351535+07:00,25/12/2025,17:30,Ha Long - Tuan Chau Port,21.00093966611981,107.46311150028434,Hanoi - Giap Bat Station,21.05287669522527,105.90392687114336,,Completed,1766671287351,,2025-12-25 17:30:00,17,30,1050,25,12,3,Hanoi_to_QuangNinh
v2Eza7jidyWcFHvuTHwDj6JRW2n9,2025-11-21T10:03:00.698819+07:00,21/11/2025,08:00,Ha Long - Tuan Chau Port,21.08090601420093,107.335788778153,Hanoi - Giap Bat Station,21.2475029760537,105.91211743092302,,Completed,1763694180698,,2025-11-21 08:00:00,8,0,480,21,11,4,Hanoi_to_QuangNinh
VCyot1NL8UUkUYJaNyrA5psgdY20,2025-12-15T16:34:50.979527+07:00,15/12/2025,18:15,Mong Cai Bus Station,21.16083084366493,106.50155693352552,Hanoi - Luong Yen Station,21.09367260602096,106.0171082010338,,Completed,1765791290979,,2025-12-15 18:15:00,18,15,1095,15,12,0,Hanoi_to_QuangNinh
NXnF71i8zP9iGrUvqX2gU6z9UE11,2025-11-18T18:31:26.120360+07:00,18/11/2025,07:30,Uong Bi Bus Station,20.65475653299093,106.62821381205758,Hanoi - Giap Bat Station,21.18727539773762,105.55193048466558,,Completed,1763465486120,,2025-11-18 07:30:00,7,30,450,18,11,1,Hanoi_to_QuangNinh
NjbVmJNgdjX3ky6PU5J3hX14ZbC0,2025-10-16T06:40:31.502388+07:00,16/10/2025,06:00,Ha Long - Tuan Chau Port,21.16053396207676,107.14324043824652,Hanoi - Giap Bat Station,20.92403742600935,105.50619781662694,,Completed,1760571631502,,2025-10-16 06:00:00,6,0,360,16,10,3,Hanoi_to_QuangNinh
nHZPMGctigBfiwzUSvtN3syFfQcz,2025-12-24T00:17:38.918098+07:00,24/12/2025,08:30,Cam Pha Bus Station,21.1245069074543,106.6393925432904,Hanoi - Gia Lam Station,20.74657497029867,105.52743668368626,,Completed,1766510258918,,2025-12-24 08:30:00,8,30,510,24,12,2,Hanoi_to_QuangNinh
JUR6jWT0d6yoBYp6jLjHnZ2PoEmL,2025-12-08T12:34:34.187746+07:00,08/12/2025,09:00,Ha Long - Tuan Chau Port,20.80388882046484,107.3037217088393,Hanoi - Yen Nghia Station,20.84889842497288,105.66965587726597,,Completed,1765172074187,,2025-12-08 09:00:00,9,0,540,8,12,0,Hanoi_to_QuangNinh
YyGDcMdrESwkjRdGYLA5Kpp1VS02,2025-11-05T19:02:26.907534+07:00,05/11/2025,04:30,Uong Bi Bus Station,20.86553567854699,107.19099560440866,Hanoi - Giap Bat Station,20.88482223131564,105.86732138748536,,Completed,1762344146907,,2025-11-05 04:30:00,4,30,270,5,11,2,Hanoi_to_QuangNinh
o96bHq5vWNDp5XZKH7sG0F0Hcihv,2025-12-28T15:59:35.522539+07:00,28/12/2025,09:00,Cam Pha Bus Station,20.84020338184761,106.57598640320202,Hanoi - Yen Nghia Station,20.99561033033537,105.9211822863452,,Completed,1766912375522,,2025-12-28 09:00:00,9,0,540,28,12,6,Hanoi_to_QuangNinh
65WcChRpMeN0HogoagjBhPaxCjf1,2025-12-09T12:59:23.576418+07:00,09/12/2025,15:15,Ha Long - Tuan Chau Port,20.76933766625174,107.238713571942,Hanoi - Yen Nghia Station,21.03759543908379,105.76159409073138,,Completed,1765259963576,,2025-12-09 15:15:00,15,15,915,9,12,1,Hanoi_to_QuangNinh
wh4s1MCvTY53RNEbHjmGS0zV6NNe,2025-11-27T04:22:18.555143+07:00,27/11/2025,22:00,Van Don Ferry Terminal,20.82388040318115,106.6056344535974,Hanoi - Yen Nghia Station,20.84257477137274,105.81780694922938,,Completed,1764192138555,,2025-11-27 22:00:00,22,0,1320,27,11,3,Hanoi_to_QuangNinh
tPREfq9FTQvBhTfeeaNu71mjsbsn,2025-12-19T19:49:16.092920+07:00,19/12/2025,10:45,Ha Long - Tuan Chau Port,21.06932643830405,107.15484372229864,Hanoi - Luong Yen Station,21.24718496701753,106.01580594508458,,Completed,1766148556092,,2025-12-19 10:45:00,10,45,645,19,12,4,Hanoi_to_QuangNinh
ArPAAVLaNzeF7dhGX9YM3oR9CF7J,2026-01-04T19:09:03.246909+07:00,04/01/2026,18:00,Van Don Ferry Terminal,21.11261569846424,107.08859301656084,Hanoi - Gia Lam Station,20.76312890971782,105.65680148663505,,Completed,1767528543246,,2026-01-04 18:00:00,18,0,1080,4,1,6,Hanoi_to_QuangNinh
VCyot1NL8UUkUYJaNyrA5psgdY20,2025-11-01T14:26:15.938728+07:00,01/11/2025,04:30,Uong Bi Bus Station,21.10723650958005,106.86817661734555,Hanoi - Gia Lam Station,20.97015334834428,106.06876068186824,,Completed,1761981975938,,2025-11-01 04:30:00,4,30,270,1,11,5,Hanoi_to_QuangNinh
xeTS661AUQ3Cn0cTMjLV73P4HV4P,2025-10-15T22:02:59.982053+07:00,15/10/2025,15:00,Mong Cai Bus Station,21.00012688724656,106.89025297122885,Hanoi - Yen Nghia Station,20.91004152905846,106.00229836525048,,Completed,1760540579982,,2025-10-15 15:00:00,15,0,900,15,10,2,Hanoi_to_QuangNinh
TmQNXSFVkmH3kEvQfmY116JLKNmS,2025-11-03T18:36:51.034356+07:00,03/11/2025,19:30,Mong Cai Bus Station,21.18938157205807,106.80362143979072,Hanoi - Yen Nghia Station,21.10789513741642,105.63086473113198,,Completed,1762169811034,,2025-11-03 19:30:00,19,30,1170,3,11,0,Hanoi_to_QuangNinh
