client_id,created_at,departureDate,departureTime,destination,destination_coordinates_lat,destination_coordinates_lng,pickup,pickup_coordinates_lat,pickup_coordinates_lng,returnDate,state,timestamp,trip_id
XVm4R1SUhTVtYFp8nW82x6ZqrNyp,2025-12-24T08:05:40.621858+07:00,24/12/2025,09:45,Ha Long - Tuan Chau Port,20.62154806863440,106.97816643115583,Hanoi - Giap Bat Station,21.23153286294319,106.00592258121105,,Completed,1766538340621,
sasnzenW5GcjW8UKTfVS8xiAXoTp,2025-11-11T14:17:42.016176+07:00,11/11/2025,22:00,Hanoi - Giap Bat Station,21.07698147223906,105.66136662858786,Mong Cai Bus Station,20.73615222774102,106.87287761289087,,Completed,1762845462016,
4QwKmJX3Bhuy1DFScZecEJ8dYvJS,2025-10-27T22:49:28.576134+07:00,27/10/2025,04:00,Uong Bi Bus Station,21.06931853942585,107.31605968831079,Hanoi - Long Bien Station,20.98294899295393,106.04294420087568,,Completed,1761580168576,
uHaSosgZNNzMZgE9rpJqU22kDmY5,2025-12-09T06:57:31.061333+07:00,09/12/2025,09:45,Hanoi - Yen Nghia Station,20.79007767424066,106.02915334908953,Van Don Ferry Terminal,20.63042304436876,106.55037071299331,,Completed,1765238251061,
1VSbGmFH4i33RPGgkM8DWVAty8rV,2025-11-09T00:25:15.244225+07:00,09/11/2025,15:00,Hanoi - Long Bien Station,21.27140436455584,105.80572017883391,Ha Long - Bai Chay Station,21.19664695244975,107.11146202977118,,Completed,1762622715244,
XhB7aDHbpa7gaV8TepeiRhdiot0H,2025-11-08T01:16:52.683134+07:00,08/11/2025,14:30,Hanoi - Long Bien Station,20.82019572594091,105.81631326652031,Cam Pha Bus Station,21.06551138289254,107.07543652814735,,Completed,1762539412683,
gEsT8hZGNy5cKe9AFAeok4Fq1NRH,2025-11-24T09:57:12.872192+07:00,24/11/2025,10:15,Hanoi - Gia Lam Station,20.78926712208638,105.75363512025407,Cam Pha Bus Station,20.73093716555416,107.25447791190194,,Completed,1763953032872,
yfjqKPWLz2vUB7GNfaEZbE5AZntF,2025-12-24T17:46:33.812593+07:00,24/12/2025,09:00,Hanoi - My Dinh Bus Station,20.80976114585081,105.60786050695906,Van Don Ferry Terminal,20.95641114023896,106.79545354998793,,Completed,1766573193812,
iCxaZZj5Y9dy20JzWMkTW0dEj2cw,2025-11-03T08:27:27.849059+07:00,03/11/2025,07:15,Hanoi - Yen Nghia Station,21.02662856071250,105.51838477659729,Ha Long - Tuan Chau Port,21.15108627702892,106.54712402382252,,Completed,1762133247849,
cb2Kj2LnBt5q1MAjx8wJwxVKrKBy,2025-12-26T11:06:53.461132+07:00,26/12/2025,07:30,Hanoi - My Dinh Bus Station,20.89686135849113,105.78314781853759,Ha Long - Tuan Chau Port,21.18492742679732,106.60935643222163,,Completed,1766722013461,
fPpuLwVFncwjuomJGBTcCMmxiQ9g,2025-12-19T16:06:35.339159+07:00,19/12/2025,04:15,Hanoi - Long Bien Station,21.19937679566336,106.00951654269217,Ha Long - Tuan Chau Port,20.99778610106265,107.38766149069866,,Completed,1766135195339,
VCyot1NL8UUkUYJaNyrA5psgdY20,2025-12-15T16:34:50.979527+07:00,15/12/2025,18:15,Mong Cai Bus Station,21.16083084366493,106.50155693352552,Hanoi - Luong Yen Station,21.09367260602096,106.01710820103379,,Completed,1765791290979,
Jv4W3hW1ZuCpDC3zmRCPUZTnQXKq,2025-12-06T12:42:58.598729+07:00,06/12/2025,04:45,Hanoi - Giap Bat Station,21.15199057155325,105.74906095334732,Ha Long - Bai Chay Station,20.96711369865805,106.53707349441980,,Completed,1764999778598,
PkKpqRJGWhG64xEaSqVsHYg9hHmj,2025-11-26T03:55:51.322535+07:00,26/11/2025,09:45,Hanoi - Yen Nghia Station,20.90794361738388,105.58147499910473,Ha Long - Bai Chay Station,21.19744955816348,106.51792277648110,,Completed,1764104151322,
4cuXkyqQCY4unwhuhvdDrsX6ZNkS,2026-01-04T19:15:07.222171+07:00,04/01/2026,08:15,Mong Cai Bus Station,20.72686131309739,107.44651567536320,Hanoi - Yen Nghia Station,20.86005266545253,105.92830058260498,,Completed,1767528907222,
ceCiwF1K0p62egB6X1hpxMowqLPp,2025-11-20T00:06:54.020136+07:00,20/11/2025,11:00,Ha Long - Tuan Chau Port,20.89530911789650,107.17540823448175,Hanoi - Yen Nghia Station,20.92231098727758,105.55205109086607,,Completed,1763572014020,
MQx0QVqcf4fCT5x73UvFrCT470fX,2025-12-01T14:18:47.991527+07:00,01/12/2025,23:30,Hanoi - Long Bien Station,21.08840075833216,105.82867679709979,Ha Long - Tuan Chau Port,20.81270030200733,106.68819495443981,,Completed,1764573527991,
FdtdN44LRQthPZLk6dxdf5ZwPVry,2025-11-30T01:38:41.379164+07:00,30/11/2025,18:30,Hanoi - Luong Yen Station,20.74234609875063,106.09112871918275,Cam Pha Bus Station,20.70348283453551,107.24343997159778,,Completed,1764441521379,
viUFctLJ119oVica2Kj2NaAGa7ED,2025-11-18T00:00:50.350929+07:00,18/11/2025,23:30,Hanoi - Long Bien Station,21.24481643002139,105.63438651553011,Ha Long - Tuan Chau Port,20.81317593748570,107.17282874885753,,Completed,1763398850350,
ajQAcjdaq89Z52RmoaY6y66BGRPM,2025-11-05T21:38:32.333460+07:00,05/11/2025,12:30,Hanoi - Luong Yen Station,20.95949900675377,105.52167077973338,Ha Long - Bai Chay Station,21.02207791818293,107.13034545531970,,Completed,1762353512333,
UJbLjQfvB17u2prvZCaD7sHkjotm,2025-11-22T09:24:47.087204+07:00,22/11/2025,18:15,Hanoi - Giap Bat Station,21.22087980645419,105.85754032239055,Van Don Ferry Terminal,21.10550453312093,107.38376475825180,,Completed,1763778287087,
CJNJCqxPDdZ1Th69hFJ8Rh0dL74k,2025-11-25T16:27:39.448539+07:00,25/11/2025,16:30,Hanoi - Yen Nghia Station,20.75918164010682,105.53282020539689,Ha Long - Bai Chay Station,20.73897701666318,107.32095057672133,,Completed,1764062859448,
zWF97ned3CTNUPmF2eK1Fb8kNpq1,2025-12-21T19:33:21.213821+07:00,21/12/2025,04:00,Hanoi - Gia Lam Station,20.83194261125231,105.76141752875266,Mong Cai Bus Station,21.08951355647914,107.42613643775923,,Completed,1766320401213,
Jfh5Y96KF9cLFT7SxcGQT48Pv2v4,2025-10-07T23:19:55.253371+07:00,07/10/2025,19:30,Hanoi - Luong Yen Station,20.90068733063285,106.04103087089970,Ha Long - Tuan Chau Port,20.67328887728229,107.22888297706804,,Completed,1759853995253,
17waMb83qXkRY8yq9DMg2EDwZKk4,2025-11-07T01:24:34.831886+07:00,07/11/2025,15:30,Hanoi - Luong Yen Station,20.96569776504137,105.50106028336218,Mong Cai Bus Station,21.05806873705986,106.54094270560449,,Completed,1762453474831,
4EUWLSSEAc6880ScADGRBVHGumn5,2025-12-25T11:51:05.099739+07:00,25/12/2025,12:00,Hanoi - Giap Bat Station,20.82268394963300,105.88632156430988,Cam Pha Bus Station,20.63125721535573,106.76717037515957,,Completed,1766638265099,
QGTN3ou53ZTxbzHiDxezYaekH9hK,2025-11-03T13:13:44.731505+07:00,03/11/2025,22:15,Ha Long - Bai Chay Station,21.07524580288496,107.44503598675453,Hanoi - Yen Nghia Station,20.81967071660441,105.77423055684864,,Completed,1762150424731,
0HM7nTyhFZtB8tJry0qZKqMDhULX,2025-12-04T02:53:28.793573+07:00,04/12/2025,20:15,Van Don Ferry Terminal,20.90160646196761,106.52610389844263,Hanoi - Giap Bat Station,20.76659059493116,105.56475640542091,,Completed,1764791608793,
z96TQRrZEcXmZCp6msckB0GWSPGa,2025-12-29T18:14:32.620901+07:00,29/12/2025,11:45,Hanoi - Gia Lam Station,21.21387852521392,105.72173533559621,Mong Cai Bus Station,20.90699039691439,106.51123378293508,,Completed,1767006872620,
wzbQ6vtWL2GQaJpXskbPqmV9kkav,2025-10-14T23:38:10.594464+07:00,14/10/2025,11:15,Hanoi - Long Bien Station,20.80422826809617,106.00192488059903,Van Don Ferry Terminal,20.61268486145046,106.97391739936408,,Completed,1760459890594,
8eXChfeNoTT2BZHVyPiGXnbTvyEC,2025-11-15T23:48:35.459343+07:00,15/11/2025,18:15,Van Don Ferry Terminal,20.67898184460106,106.43261986121958,Hanoi - Gia Lam Station,20.79827372790515,105.85337952253582,,Completed,1763225315459,
EJAqjVKcSBepUKarrAeoHGQ4We2E,2025-11-07T09:15:18.021571+07:00,07/11/2025,06:15,Mong Cai Bus Station,20.86384297374416,106.56553818058657,Hanoi - Gia Lam Station,20.84246823421616,105.78088241045441,,Completed,1762481718021,
nUnTtmJG1SGdLGuDzYx2MsrGiWTo,2025-10-15T12:47:17.731417+07:00,15/10/2025,09:30,Cam Pha Bus Station,20.73861360748403,106.79477642803545,Hanoi - Gia Lam Station,21.28334947314587,105.81126231038824,,Completed,1760507237731,
dtTEqgF0GBAWvK83TnBCfW0HSx8K,2025-10-10T06:07:54.266765+07:00,10/10/2025,16:45,Hanoi - Gia Lam Station,21.29758737291015,106.00034414504495,Uong Bi Bus Station,21.15657527829284,106.63873218430848,,Completed,1760051274266,
QrHt5TWB0P1fiTqrZFmvNk0AGKXQ,2025-10-26T00:08:13.265207+07:00,26/10/2025,04:45,Ha Long - Bai Chay Station,20.89635196112285,106.72699274547593,Hanoi - Long Bien Station,20.89847739367224,105.86725376438231,,Completed,1761412093265,
XfpQuwEmbCNs9MCsk4De6zsNgwu7,2025-10-15T06:37:50.159742+07:00,15/10/2025,15:00,Uong Bi Bus Station,20.89118723026295,107.03115710373496,Hanoi - Yen Nghia Station,20.74892141192590,106.02485902985134,,Completed,1760485070159,
aWhniNgGhvbPUWKd61Cwd8xSWA5E,2025-11-01T07:42:45.502550+07:00,01/11/2025,18:15,Hanoi - Giap Bat Station,21.20304200690975,105.83461393761550,Cam Pha Bus Station,20.91396504015864,106.71364192844239,,Completed,1761957765502,
d1GvQZzEc7rFn0qSWd5q6oVQy3pj,2025-11-12T22:50:42.448191+07:00,12/11/2025,07:00,Uong Bi Bus Station,20.78888446538744,107.38454629302844,Hanoi - Giap Bat Station,21.18574371137582,105.86785140041111,,Completed,1762962642448,
8eXChfeNoTT2BZHVyPiGXnbTvyEC,2025-12-03T01:07:59.687586+07:00,03/12/2025,15:30,Hanoi - Long Bien Station,20.95409607021928,105.72278094834905,Ha Long - Bai Chay Station,20.99513290339755,106.62409068562594,,Completed,1764698879687,
NxTxCgXGLK77msBjxX6dryq5DR6a,2025-12-22T22:21:23.713805+07:00,22/12/2025,14:45,Hanoi - Long Bien Station,21.21806068480784,105.94504471381605,Cam Pha Bus Station,20.79000405434194,107.11103508075450,,Completed,1766416883713,
5Lp8kFfCzyNwcFrNvmePAsReZK69,2025-10-17T14:56:37.410479+07:00,17/10/2025,06:45,Ha Long - Tuan Chau Port,20.97907732251922,107.40469404350516,Hanoi - Long Bien Station,20.99044118959511,105.95286546502845,,Completed,1760687797410,
6yxaCJe4myBz06UcZmu41eNDcVKT,2025-10-19T00:47:11.300722+07:00,19/10/2025,09:30,Hanoi - Long Bien Station,20.85359232462321,105.58034764733614,Ha Long - Bai Chay Station,20.69649989346772,106.42156579006162,,Completed,1760809631300,
nfrbbBmwXucXGu0h9u5r4tzkjPdY,2025-10-19T07:21:58.182618+07:00,19/10/2025,23:30,Cam Pha Bus Station,20.65591270227098,107.18819304015958,Hanoi - Luong Yen Station,20.79432189985983,105.96544646585529,,Completed,1760833318182,
WQSquTAuU9LnT0gTfjzwyE0mJT2T,2026-01-03T18:03:00.339101+07:00,03/01/2026,12:00,Cam Pha Bus Station,21.06502676325111,106.60615118829610,Hanoi - Giap Bat Station,21.11554045774184,105.89372193486274,,Completed,1767438180339,
0bYyoVdBWYF3riQDB5rCeEV3aW6Z,2025-12-18T21:02:43.747183+07:00,18/12/2025,04:15,Cam Pha Bus Station,20.89244648246057,106.86750567251394,Hanoi - My Dinh Bus Station,21.16407338199942,105.75380118706730,,Completed,1766066563747,
FdtdN44LRQthPZLk6dxdf5ZwPVry,2025-11-09T11:01:20.022250+07:00,09/11/2025,12:15,Cam Pha Bus Station,20.98768565561529,106.65532290440355,Hanoi - Long Bien Station,21.02638156813948,105.54149478313515,,Completed,1762660880022,
yntyJdTX4HWT46eSKkrTQXKm0HTU,2025-12-07T10:44:32.858676+07:00,07/12/2025,08:00,Hanoi - Giap Bat Station,21.10646045696618,106.01293389856379,Mong Cai Bus Station,20.86121738209465,107.12245099597929,,Completed,1765079072858,
NLrcKh8AY34jvc1CrMFVZkxSJwyG,2025-10-10T02:48:49.607537+07:00,10/10/2025,22:00,Uong Bi Bus Station,20.61800194271549,107.22986862594949,Hanoi - My Dinh Bus Station,21.17315957672243,105.60366293754868,,Completed,1760039329607,
8rfzq2uekE4hajihiSnnob0tHhpf,2025-10-28T00:59:38.451386+07:00,28/10/2025,17:15,Cam Pha Bus Station,20.91968776758262,106.65408251131990,Hanoi - Long Bien Station,20.96235068387320,106.05862563382995,,Completed,1761587978451,
QJcT3TWLhUQcrm0ATPHCUvvGhLbF,2026-01-01T15:06:44.548107+07:00,01/01/2026,21:15,Hanoi - Luong Yen Station,21.17486081352857,106.07815320990638,Van Don Ferry Terminal,21.19699081756512,107.43243862063636,,Completed,1767254804548,
yntyJdTX4HWT46eSKkrTQXKm0HTU,2025-12-09T15:43:06.827934+07:00,09/12/2025,10:00,Uong Bi Bus Station,20.67577633015123,106.71002024657182,Hanoi - Long Bien Station,20.98155979273373,105.54030186657579,,Completed,1765269786827,
YQkbfFRCAcamFeuqMLRLmNizXbTs,2025-11-10T03:48:57.331646+07:00,10/11/2025,09:30,Hanoi - Gia Lam Station,20.79728869710079,105.70781176167974,Ha Long - Tuan Chau Port,21.00615858151358,106.71728992504070,,Completed,1762721337331,
MMPv22j7tvaPh181kfhbCUwAZV9L,2025-12-25T09:54:14.343149+07:00,25/12/2025,14:30,Hanoi - My Dinh Bus Station,21.24593678454512,105.71546389699509,Mong Cai Bus Station,21.08412618548432,107.21870767720435,,Completed,1766631254343,
8BkP55voVnCbakj2stLiGFKxaXmS,2025-12-13T16:46:29.402590+07:00,13/12/2025,07:00,Van Don Ferry Terminal,21.02533539769412,107.23844582792572,Hanoi - My Dinh Bus Station,20.86488170251060,106.07738364908997,,Completed,1765619189402,
2nUn6zDTZKnwRsF1NFNnBAvsxKdT,2025-11-19T21:02:35.135740+07:00,19/11/2025,20:45,Hanoi - Yen Nghia Station,21.20014850984386,105.59892464211819,Uong Bi Bus Station,21.14763412357752,106.63124345313993,,Completed,1763560955135,
qa7LJVYysqACSeH0mVs5ymBh2mLc,2025-11-14T07:12:00.772377+07:00,14/11/2025,10:30,Van Don Ferry Terminal,20.66549136177573,106.72099798590516,Hanoi - Long Bien Station,20.76059359314236,105.81602377193440,,Completed,1763079120772,
8eepLFUFvZ4P5zUVes1ptbeJsY6M,2025-10-20T16:27:06.270826+07:00,20/10/2025,07:15,Hanoi - Yen Nghia Station,21.14794211691584,105.57213993236479,Uong Bi Bus Station,21.05995441917717,106.46858932727008,,Completed,1760952426270,
9o6VQroVqE5r9GoAhBE3SgkSo2os,2025-12-22T12:02:34.991627+07:00,22/12/2025,08:30,Ha Long - Bai Chay Station,21.17101770378716,107.17374701698166,Hanoi - Giap Bat Station,21.08046052822205,106.09458133176786,,Completed,1766379754991,
u9AgXaioaYFcxVkDhmjMCt7RndL2,2025-12-29T17:30:41.041195+07:00,29/12/2025,13:45,Hanoi - Gia Lam Station,21.08362800521095,105.63981435049932,Ha Long - Bai Chay Station,21.05666413910838,106.69265515421620,,Completed,1767004241041,
gYF2M7zhuLZYrWxudWHeVzhJxc4C,2025-10-08T09:36:38.852998+07:00,08/10/2025,11:00,Van Don Ferry Terminal,20.65349444978754,106.60468895975634,Hanoi - Yen Nghia Station,20.92768787914242,105.82066664507217,,Completed,1759890998852,
5iEy78NNhD4Jhu6GicHZm6HJ3o67,2025-11-08T11:29:38.808312+07:00,08/11/2025,06:15,Hanoi - Long Bien Station,20.70628580478875,106.05310300265360,Van Don Ferry Terminal,20.82694879164244,106.52603493329107,,Completed,1762576178808,
dtTEqgF0GBAWvK83TnBCfW0HSx8K,2025-12-26T22:09:15.275755+07:00,26/12/2025,07:00,Hanoi - Giap Bat Station,20.93972601843348,106.04944487763497,Uong Bi Bus Station,20.96285031576858,107.36475567650471,,Completed,1766761755275,
nHZPMGctigBfiwzUSvtN3syFfQcz,2025-11-13T05:37:12.047338+07:00,13/11/2025,06:15,Mong Cai Bus Station,20.99507427603379,106.43474611344604,Hanoi - Yen Nghia Station,20.92931088631229,105.50016524696628,,Completed,1762987032047,
nhv4oGbLtJavMUnMHte1sBem7ixh,2025-10-18T20:18:08.863814+07:00,18/10/2025,10:15,Cam Pha Bus Station,20.83192183841929,107.36852746074202,Hanoi - Giap Bat Station,21.00263844603036,105.75372810366649,,Completed,1760793488863,
Xai7GzwdME9BSiHDR9W3MUgieZNC,2025-11-21T09:05:16.293774+07:00,21/11/2025,06:00,Hanoi - Luong Yen Station,20.95365976437724,105.67585753349485,Uong Bi Bus Station,20.72106162930709,107.19519750812157,,Completed,1763690716293,
o96bHq5vWNDp5XZKH7sG0F0Hcihv,2025-12-28T15:59:35.522539+07:00,28/12/2025,09:00,Cam Pha Bus Station,20.84020338184761,106.57598640320202,Hanoi - Yen Nghia Station,20.99561033033537,105.92118228634520,,Completed,1766912375522,
ttXXYWpgSh7W4SCshJBg2ZS4zfNZ,2025-12-02T08:47:14.040685+07:00,02/12/2025,19:15,Hanoi - Gia Lam Station,20.92582221633121,105.63874284825854,Ha Long - Tuan Chau Port,20.99548494824902,106.45155368780473,,Completed,1764640034040,
1VSbGmFH4i33RPGgkM8DWVAty8rV,2025-10-15T14:28:51.566293+07:00,15/10/2025,11:15,Hanoi - My Dinh Bus Station,21.07564141712952,105.74999180773071,Cam Pha Bus Station,20.78553190680203,107.33926500558273,,Completed,1760513331566,
HWiis6G7Q8pqmc1nm4x00hz0oeRA,2025-11-10T09:08:21.611701+07:00,10/11/2025,15:15,Hanoi - Gia Lam Station,21.20389900775582,105.67758679173903,Cam Pha Bus Station,20.71360197030295,106.99634554834347,,Completed,1762740501611,
empgF78PyNHzFYwuqvLHMPsdN8dB,2025-10-19T14:47:48.756307+07:00,19/10/2025,11:15,Hanoi - Luong Yen Station,21.02950035184803,105.72819275820922,Ha Long - Tuan Chau Port,20.79283784830904,107.11860735092748,,Completed,1760860068756,
4Ls4Emsiq38yDUopXR7E1VMQhrQP,2025-11-07T05:27:49.163091+07:00,07/11/2025,15:00,Hanoi - My Dinh Bus Station,20.72821803492260,105.59821072385635,Uong Bi Bus Station,20.80068776474908,106.43279382660160,,Completed,1762468069163,
wW0Af90EPZRxVn1Ra2kbQbyyfw8k,2025-11-13T23:13:47.421857+07:00,13/11/2025,12:00,Hanoi - Giap Bat Station,20.99451511209477,105.95246934825693,Mong Cai Bus Station,21.04229775627770,107.28090054519062,,Completed,1763050427421,
YQkbfFRCAcamFeuqMLRLmNizXbTs,2025-12-12T00:21:50.348295+07:00,12/12/2025,12:30,Hanoi - Gia Lam Station,20.80622663728578,105.71154750222949,Ha Long - Bai Chay Station,20.92031214803783,106.72132602828214,,Completed,1765473710348,
021vVgEVfNJQFLzTZJ08m79hgHQM,2025-11-01T11:30:00.798705+07:00,01/11/2025,06:00,Ha Long - Bai Chay Station,21.00823419121554,107.18586990183508,Hanoi - Luong Yen Station,20.83439474625030,105.60046984987203,,Completed,1761971400798,
4jK83WofNSmxFJTHf88uuwLaSQ3y,2025-10-12T17:46:25.468359+07:00,12/10/2025,12:45,Hanoi - Long Bien Station,20.96560724271588,105.54100915096363,Van Don Ferry Terminal,21.09223110624714,107.10367211458025,,Completed,1760265985468,
mrjY2bk6zFrs7z1BdfuDspCgK6tg,2025-10-16T07:22:51.435231+07:00,16/10/2025,21:30,Mong Cai Bus Station,20.88716190890445,106.94358879397795,Hanoi - Giap Bat Station,20.92985486816589,105.95850561481298,,Completed,1760574171435,
VXySnu4Jmtyr2897SvWJJLsXBrSQ,2025-11-16T18:54:12.964758+07:00,16/11/2025,23:15,Hanoi - Long Bien Station,21.26330580885766,105.62425985154201,Van Don Ferry Terminal,21.12425355722471,106.78635052996037,,Completed,1763294052964,
tGwqdgKg7Q57HrvfugwkSmbtVm2s,2025-12-21T02:23:09.736943+07:00,21/12/2025,07:30,Mong Cai Bus Station,21.07358794307320,106.43460740572594,Hanoi - Yen Nghia Station,21.25567557629314,105.58818401704484,,Completed,1766258589736,
ppG9UhBtbg3XWSk8WDdbQ3XGbhc1,2025-12-09T13:38:06.288798+07:00,09/12/2025,13:15,Ha Long - Bai Chay Station,20.66026303753948,106.86644785301368,Hanoi - Giap Bat Station,20.74686599388372,105.58577363925647,,Completed,1765262286288,
4cuXkyqQCY4unwhuhvdDrsX6ZNkS,2025-12-13T15:05:42.594111+07:00,13/12/2025,19:30,Van Don Ferry Terminal,21.19476596478632,107.30599726758911,Hanoi - My Dinh Bus Station,21.15453112435236,105.73199957193893,,Completed,1765613142594,
1pYYCVPp07h76SVAKYLGndCgdRk9,2025-12-21T18:51:44.334943+07:00,21/12/2025,17:30,Uong Bi Bus Station,21.19037533400766,106.81657573875148,Hanoi - Long Bien Station,21.21128122732630,106.02805100777421,,Completed,1766317904334,
sgj32J9fbvCsiJGv5obrGMGNjYbD,2026-01-05T03:03:17.626149+07:00,05/01/2026,10:00,Hanoi - Long Bien Station,21.26177704161955,105.54756182797503,Ha Long - Tuan Chau Port,20.61930319248633,107.31132604349024,,Completed,1767556997626,
fyfwdwDN9U7JNaWwncvaCMdumReX,2025-12-19T23:46:13.819619+07:00,19/12/2025,15:15,Van Don Ferry Terminal,20.64896739189444,106.74105428214773,Hanoi - Giap Bat Station,20.78853107577410,105.58656112412453,,Completed,1766162773819,
ceCiwF1K0p62egB6X1hpxMowqLPp,2025-10-19T17:51:03.509199+07:00,19/10/2025,16:15,Hanoi - Luong Yen Station,21.08804479478731,105.97570019723202,Van Don Ferry Terminal,20.81996643977595,106.77513522665448,,Completed,1760871063509,
U4ajvWUuKSJzedT48ErwLq285r7h,2025-11-25T06:50:15.615024+07:00,25/11/2025,08:45,Hanoi - Gia Lam Station,21.25663852086656,105.69907345040252,Cam Pha Bus Station,20.74663009486554,106.69094854093051,,Completed,1764028215615,
wzbQ6vtWL2GQaJpXskbPqmV9kkav,2025-12-08T22:48:34.249493+07:00,08/12/2025,09:30,Ha Long - Tuan Chau Port,20.87568701739715,106.57494224311887,Hanoi - Gia Lam Station,21.10852628552093,106.00942306020728,,Completed,1765208914249,
cK8WKwiCgADGYo5wv33SXzBLiN63,2025-10-20T09:13:26.539323+07:00,20/10/2025,16:00,Ha Long - Tuan Chau Port,20.81334621244752,107.29100961314995,Hanoi - Long Bien Station,21.28443538538111,105.77852192185738,,Completed,1760926406539,
U4ajvWUuKSJzedT48ErwLq285r7h,2025-12-10T13:08:01.325623+07:00,10/12/2025,08:00,Hanoi - Yen Nghia Station,21.29048706107497,105.95365307843856,Uong Bi Bus Station,21.15868377829946,106.93353355602451,,Completed,1765346881325,
DxHLqHHCJjYpssVBdoJYcaaR0ctQ,2025-12-21T04:57:02.129017+07:00,21/12/2025,23:00,Hanoi - My Dinh Bus Station,21.06347807262373,105.71662551694162,Uong Bi Bus Station,21.12229399178021,106.79618831042282,,Completed,1766267822129,
WV8AG7EzXtKfrcGsG33N62m6hXpM,2025-10-08T07:59:24.406708+07:00,08/10/2025,07:45,Hanoi - Long Bien Station,20.79936851799332,105.82298998296747,Ha Long - Bai Chay Station,20.87527132111786,107.46793898940459,,Completed,1759885164406,
ECN9rBKMYALGY4LAZwHFTk8JpsS3,2025-10-13T10:18:37.202558+07:00,13/10/2025,04:15,Ha Long - Bai Chay Station,20.95891938256027,106.45286775913317,Hanoi - Yen Nghia Station,20.78716045055540,106.08316786320150,,Completed,1760325517202,
g3hfi2XvVYgoFBH6ao8nM9qPyyjN,2025-10-17T15:27:07.501202+07:00,17/10/2025,17:45,Hanoi - Yen Nghia Station,21.26230211629182,105.92455502859198,Ha Long - Tuan Chau Port,20.94010748560949,107.20859595263896,,Completed,1760689627501,
6DDdVHfRsYndViYKa4wjHuimxFJB,2025-10-17T13:50:42.791597+07:00,17/10/2025,09:15,Hanoi - Yen Nghia Station,20.83529466711295,105.97464370651852,Uong Bi Bus Station,20.99319021286036,107.11321762450754,,Completed,1760683842791,
ttXXYWpgSh7W4SCshJBg2ZS4zfNZ,2025-11-11T12:18:16.244011+07:00,11/11/2025,22:30,Uong Bi Bus Station,20.60791307753266,107.29895014396477,Hanoi - Yen Nghia Station,20.87702374052255,105.80243675707581,,Completed,1762838296244,
WQSquTAuU9LnT0gTfjzwyE0mJT2T,2025-10-30T22:08:19.586351+07:00,30/10/2025,14:00,Mong Cai Bus Station,20.86950395933891,106.40158772905095,Hanoi - Long Bien Station,21.00990034714297,105.57240565584912,,Completed,1761836899586,
D0BoGe0DNz2pKhNQCZeCNCVjigev,2025-11-03T01:35:48.284124+07:00,03/11/2025,05:30,Hanoi - Gia Lam Station,20.87470809170001,105.82370651534768,Van Don Ferry Terminal,20.68897846030842,106.83060340414619,,Completed,1762108548284,
faproDvtmWzSuFffYk31j3jG3TUC,2025-11-09T06:56:33.456345+07:00,09/11/2025,19:45,Hanoi - Yen Nghia Station,20.81322652727591,106.09868509596177,Uong Bi Bus Station,20.67004486312762,107.02945750635114,,Completed,1762646193456,
rhE8C7SLSqHkiThjZXsL202yuyJ0,2025-11-23T18:52:33.562827+07:00,23/11/2025,19:45,Ha Long - Bai Chay Station,20.70261357544402,107.12789398827488,Hanoi - Long Bien Station,20.95536020799500,105.69684123085517,,Completed,1763898753562,
021vVgEVfNJQFLzTZJ08m79hgHQM,2025-11-21T11:29:36.186904+07:00,21/11/2025,15:45,Hanoi - Gia Lam Station,20.97258936908254,105.64574863802994,Ha Long - Bai Chay Station,20.77693581900286,107.20622954995429,,Completed,1763699376186,
wW0Af90EPZRxVn1Ra2kbQbyyfw8k,2025-11-23T04:15:51.708680+07:00,23/11/2025,12:00,Hanoi - Luong Yen Station,21.22226011828157,105.78713957550973,Ha Long - Tuan Chau Port,20.60819878335857,106.78441069180037,,Completed,1763846151708,
UJbLjQfvB17u2prvZCaD7sHkjotm,2025-12-10T01:13:23.344514+07:00,10/12/2025,10:15,Mong Cai Bus Station,21.12407483133508,106.93119060086072,Hanoi - Luong Yen Station,21.05007563537836,105.59740893465815,,Completed,1765304003344,
YW0fprswqCbWpPpfdu7HuZ6iuSaU,2025-11-16T12:04:19.883353+07:00,16/11/2025,06:45,Uong Bi Bus Station,21.18001891458506,106.69398073480508,Hanoi - Giap Bat Station,21.10647167241747,105.65327361652834,,Completed,1763269459883,
nhv4oGbLtJavMUnMHte1sBem7ixh,2025-10-11T13:20:30.852354+07:00,11/10/2025,20:30,Van Don Ferry Terminal,21.14012645177917,106.66042404675540,Hanoi - Yen Nghia Station,20.70370310811170,105.87828043742475,,Completed,1760163630852,
ArPAAVLaNzeF7dhGX9YM3oR9CF7J,2025-12-01T05:16:34.320732+07:00,01/12/2025,15:30,Hanoi - Yen Nghia Station,20.88618364129191,105.70692246461951,Cam Pha Bus Station,20.62055031762688,106.99310256167965,,Completed,1764540994320,
EUZqzUcC38ndZ4rkUXyz9CBfrTwj,2025-12-06T05:44:35.466966+07:00,06/12/2025,09:30,Hanoi - Yen Nghia Station,20.78724606610855,105.59121476127540,Mong Cai Bus Station,21.15448383023722,107.15925084139663,,Completed,1764974675466,
TyfTGXUhgtNPrNfUztzQdtau3NA3,2025-12-26T16:30:34.033416+07:00,26/12/2025,09:30,Hanoi - Luong Yen Station,20.81540491077832,105.65252361001234,Cam Pha Bus Station,20.64570291743918,106.71568616502819,,Completed,1766741434033,
